FILENAME,SPECIES,COUNT,SEX,x-y coordinate
snapshot_20191083281843160.jpg,[WARTHOG],[3],[CAN'T TELL],"-0.390381, 36.962359"
snapshot_20191083281844111.jpg,[WARTHOG],[3],[CAN'T TELL],"-0.390381, 36.962360"
snapshot_201910832818469.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.390381, 36.962361"
snapshot_20191083281848216.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.390381, 36.962362"
snapshot_20191083281849165.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.390381, 36.962363"
snapshot_20191083281850115.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.390381, 36.962364"
snapshot_2019108329142298.jpg,[IMPALA],[2],[FEMALE],"-0.390381, 36.962365"
snapshot_2019108329142358.jpg,[IMPALA],[1],[MALE],"-0.390381, 36.962366"
snapshot_2019108329255367.jpg,[IMPALA],[1],[MALE],"-0.390381, 36.962367"
snapshot_2019108329255442.jpg,[IMPALA],[1],[MALE],"-0.390381, 36.962368"
snapshot_2019108329255516.jpg,[IMPALA],[1],[MALE],"-0.390381, 36.962369"
snapshot_2019108329260171.jpg,[IMPALA],[1],[MALE],"-0.390381, 36.962370"
snapshot_2019108329261145.jpg,[IMPALA],[1],[MALE],"-0.390381, 36.962371"
snapshot_2019108329262119.jpg,[IMPALA],[1],[MALE],"-0.390381, 36.962372"
snapshot_2019108331623145.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962373"
snapshot_20191083316256.jpg,[IMPALA],[1],[CAN'T TELL],"-0.390381, 36.962374"
snapshot_2019108331635101.jpg,[IMPALA],[1],[MALE],"-0.390381, 36.962375"
snapshot_2019108331638207.jpg,[IMPALA],[1],[MALE],"-0.390381, 36.962376"
snapshot_201910833164050.jpg,[IMPALA],[3],"[FEMALE,CAN'T TELL,CAN'T TELL]","-0.390381, 36.962377"
snapshot_2019108331643152.jpg,[IMPALA],[3],"[FEMALE,CAN'T TELL,CAN'T TELL]","-0.390381, 36.962378"
snapshot_20191083316453.jpg,[IMPALA],[2],"[MALE,FEMALE]","-0.390381, 36.962379"
snapshot_2019108331648102.jpg,[IMPALA],[1],[CAN'T TELL],"-0.390381, 36.962380"
snapshot_2019108331651207.jpg,[IMPALA],[2],[CAN'T TELL],"-0.390381, 36.962381"
snapshot_2019108331656155.jpg,[IMPALA],[1],[CAN'T TELL],"-0.390381, 36.962382"
snapshot_20191083334050.jpg,[IMPALA],[2],[CAN'T TELL],"-0.390381, 36.962383"
snapshot_2019108333413.jpg,[IMPALA],[2],[CAN'T TELL],"-0.390381, 36.962384"
snapshot_20191083414376.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962385"
snapshot_2019108341454246.jpg,[IMPALA],[2],[FEMALE],"-0.390381, 36.962386"
snapshot_2019108341455195.jpg,[IMPALA],[2],[FEMALE],"-0.390381, 36.962387"
snapshot_2019108341456141.jpg,[IMPALA],[2],[FEMALE],"-0.390381, 36.962388"
snapshot_201910834145838.jpg,[IMPALA],[2],[FEMALE],"-0.390381, 36.962389"
snapshot_201910834150241.jpg,[IMPALA],[2],"[FEMALE,CAN'T TELL]","-0.390381, 36.962390"
snapshot_2019108341510137.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962391"
snapshot_201910834151188.jpg,[IMPALA],[2],"[FEMALE,CAN'T TELL]","-0.390381, 36.962392"
snapshot_201910834152135.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962393"
snapshot_201910834152138.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962394"
snapshot_2019108341523238.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962395"
snapshot_2019108341524182.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962396"
snapshot_2019108341525129.jpg,[IMPALA],[1],[CAN'T TELL],"-0.390381, 36.962397"
snapshot_20191083415384.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962398"
snapshot_20191083415427.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962399"
snapshot_201910834156230.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962400"
snapshot_201910834193520.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962401"
snapshot_2019108341937250.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962402"
snapshot_2019108341938224.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962403"
snapshot_2019108341939198.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962404"
snapshot_2019108341940172.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962405"
snapshot_201910834242772.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962406"
snapshot_2019108342430233.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962407"
snapshot_2019108342432130.jpg,[IMPALA],[2],"[MALE,CAN'T TELL]","-0.390381, 36.962408"
snapshot_201910834243432.jpg,[IMPALA],[1],[MALE],"-0.390381, 36.962409"
snapshot_2019108342439194.jpg,[IMPALA],[1],[MALE],"-0.390381, 36.962410"
snapshot_201910834244189.jpg,[IMPALA],[2],"[MALE,FEMALE]","-0.390381, 36.962411"
snapshot_2019108342444248.jpg,[IMPALA],[2],"[MALE,FEMALE]","-0.390381, 36.962412"
snapshot_2019108342446152.jpg,[IMPALA],[2],"[MALE,FEMALE]","-0.390381, 36.962413"
snapshot_201910834245168.jpg,[IMPALA],[2],"[MALE,FEMALE]","-0.390381, 36.962414"
snapshot_2019108342454227.jpg,[IMPALA],[2],"[MALE,FEMALE]","-0.390381, 36.962415"
snapshot_2019108342456131.jpg,[IMPALA],[2],"[MALE,FEMALE]","-0.390381, 36.962416"
snapshot_201910834245835.jpg,[IMPALA],[2],"[MALE,FEMALE]","-0.390381, 36.962417"
snapshot_201910834251186.jpg,[IMPALA],[2],"[MALE,FEMALE]","-0.390381, 36.962418"
snapshot_201910834256246.jpg,[IMPALA],[1],[MALE],"-0.390381, 36.962419"
snapshot_201910834258137.jpg,[IMPALA],[1],[MALE],"-0.390381, 36.962420"
snapshot_2019108342632169.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962421"
snapshot_201910834263469.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962422"
snapshot_2019108342637218.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962423"
snapshot_201910834320105.jpg,[IMPALA],[2],"[MALE,FEMALE]","-0.390381, 36.962424"
snapshot_2019108343210162.jpg,[IMPALA],[3],"[FEMALE,FEMALE,CAN'T TELL]","-0.390381, 36.962425"
snapshot_201910834321262.jpg,[IMPALA],[4],"[MALE,FEMALE,FEMALE,FEMALE]","-0.390381, 36.962426"
snapshot_2019108343215211.jpg,[IMPALA],[3],"[MALE,FEMALE,FEMALE]","-0.390381, 36.962425"
snapshot_2019108343217110.jpg,[IMPALA],[4],"[MALE,FEMALE,FEMALE,FEMALE]","-0.390381, 36.962426"
snapshot_201910834321910.jpg,[IMPALA],[4],"[MALE,FEMALE,FEMALE,FEMALE]","-0.390381, 36.962427"
snapshot_20191083432201.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962428"
snapshot_2019108343222165.jpg,[IMPALA],[4],"[MALE,FEMALE,FEMALE,FEMALE]","-0.390381, 36.962429"
snapshot_2019108343222199.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962428"
snapshot_2019108343223141.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962428"
snapshot_201910834322440.jpg,[IMPALA],[4],"[MALE,FEMALE,FEMALE,FEMALE]","-0.390381, 36.962429"
snapshot_201910834322483.jpg,[IMPALA],[1],[CAN'T TELL],"-0.390381, 36.962430"
snapshot_201910834322522.jpg,[IMPALA],[1],[CAN'T TELL],"-0.390381, 36.962431"
snapshot_2019108343227197.jpg,[IMPALA],[4],"[MALE,FEMALE,FEMALE,FEMALE]","-0.390381, 36.962432"
snapshot_2019108343227221.jpg,[IMPALA],[1],[CAN'T TELL],"-0.390381, 36.962433"
snapshot_201910834322819.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962434"
snapshot_2019108343230246.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962435"
snapshot_2019108343231220.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962436"
snapshot_2019108343232245.jpg,[IMPALA],[3],"[MALE,FEMALE,FEMALE]","-0.390381, 36.962437"
snapshot_2019108343234145.jpg,[IMPALA],[2],"[MALE,FEMALE]","-0.390381, 36.962438"
snapshot_2019108343241210.jpg,[IMPALA],[2],"[MALE,FEMALE]","-0.390381, 36.962439"
snapshot_2019108343243107.jpg,[IMPALA],[2],"[MALE,FEMALE]","-0.390381, 36.962440"
snapshot_20191083432454.jpg,[IMPALA],[3],"[FEMALE,FEMALE,CAN'T TELL]","-0.390381, 36.962441"
snapshot_2019108343248161.jpg,[IMPALA],[3],"[FEMALE,FEMALE,CAN'T TELL]","-0.390381, 36.962441"
snapshot_201910834325054.jpg,[IMPALA],[3],"[FEMALE,FEMALE,CAN'T TELL]","-0.390381, 36.962441"
snapshot_2019108343253208.jpg,[IMPALA],[3],"[FEMALE,FEMALE,CAN'T TELL]","-0.390381, 36.962441"
snapshot_2019108343320179.jpg,[IMPALA],[2],"[MALE,FEMALE]","-0.390381, 36.962442"
snapshot_201910834332160.jpg,[IMPALA],[3],"[MALE,FEMALE,FEMALE]","-0.390381, 36.962443"
snapshot_201910834332272.jpg,[IMPALA],[2],"[MALE,FEMALE]","-0.390381, 36.962444"
snapshot_20191083433438.jpg,[IMPALA],[3],"[MALE,FEMALE,FEMALE]","-0.390381, 36.962445"
snapshot_20191083433986.jpg,[IMPALA],[3],"[MALE,FEMALE,FEMALE]","-0.390381, 36.962446"
snapshot_201910834853219.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962447"
snapshot_201910834854194.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962448"
snapshot_201910834855168.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962449"
snapshot_201910834856142.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962450"
snapshot_201910835540215.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962451"
snapshot_201910835541179.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962452"
snapshot_201910835542123.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962453"
snapshot_20191083554350.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962454"
snapshot_201910835545210.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962455"
snapshot_201910835546144.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962456"
snapshot_201910835547111.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962457"
snapshot_20191083554883.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962458"
snapshot_20191083554952.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962459"
snapshot_20191083555023.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962460"
snapshot_201910835552249.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962461"
snapshot_201910835554226.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962462"
snapshot_201910835555196.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962463"
snapshot_201910835556166.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962464"
snapshot_201910835557136.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962465"
snapshot_201910835558106.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962466"
snapshot_20191083555976.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962467"
snapshot_2019108356046.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962468"
snapshot_2019108356116.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962469"
snapshot_201910835614209.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962470"
snapshot_201910835615180.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962471"
snapshot_201910835616150.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962472"
snapshot_201910835617120.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962473"
snapshot_20191083561890.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962474"
snapshot_201910835626110.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962475"
snapshot_20191083562781.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962476"
snapshot_20191083562850.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962477"
snapshot_20191083562921.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962478"
snapshot_201910835631246.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962479"
snapshot_201910835632217.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962480"
snapshot_20191083563242.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962481"
snapshot_201910835633186.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962482"
snapshot_201910835636171.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962483"
snapshot_201910835637141.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962484"
snapshot_201910835638111.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962485"
snapshot_20191083563981.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962486"
snapshot_20191083564051.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962487"
snapshot_20191083564121.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962488"
snapshot_20191083564212.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962489"
snapshot_201910835643247.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962490"
snapshot_201910835644217.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962491"
snapshot_201910835645186.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962492"
snapshot_201910835647161.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962493"
snapshot_201910835648125.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962494"
snapshot_20191083564995.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962495"
snapshot_20191083565065.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962496"
snapshot_20191083565135.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962497"
snapshot_20191083565182.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962498"
snapshot_2019108356525.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962499"
snapshot_201910835654231.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962500"
snapshot_201910835655201.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962501"
snapshot_201910835656171.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962502"
snapshot_201910835657139.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962503"
snapshot_201910835658103.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962504"
snapshot_20191083565973.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962505"
snapshot_2019108357043.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962506"
snapshot_20191083571029.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962507"
snapshot_2019108357113.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962508"
snapshot_2019108357126.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962509"
snapshot_201910835714232.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962510"
snapshot_201910835715203.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962511"
snapshot_201910835716172.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962512"
snapshot_20191083573239.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962513"
snapshot_20191083574209.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962514"
snapshot_201910835749110.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962515"
snapshot_20191083575179.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962516"
snapshot_20191083576149.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962517"
snapshot_20191083577119.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962518"
snapshot_2019108357889.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962519"
snapshot_2019108357959.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962520"
snapshot_201910837312557.jpg,[ZEBRA],[3],[CAN'T TELL],"-0.390381, 36.962521"
snapshot_201910837312621.jpg,[ZEBRA],[3],[CAN'T TELL],"-0.390381, 36.962522"
snapshot_2019108373128244.jpg,[ZEBRA],[3],[CAN'T TELL],"-0.390381, 36.962523"
snapshot_2019108373129212.jpg,[ZEBRA],[3],[CAN'T TELL],"-0.390381, 36.962524"
snapshot_2019108373130182.jpg,[ZEBRA],[3],[CAN'T TELL],"-0.390381, 36.962525"
snapshot_2019108373131153.jpg,[ZEBRA],[3],[CAN'T TELL],"-0.390381, 36.962526"
snapshot_2019108373132121.jpg,[ZEBRA],[3],[CAN'T TELL],"-0.390381, 36.962527"
snapshot_2019108373144176.jpg,[ZEBRA],[3],[CAN'T TELL],"-0.390381, 36.962528"
snapshot_2019108373145143.jpg,[ZEBRA],[3],[CAN'T TELL],"-0.390381, 36.962529"
snapshot_2019108373146110.jpg,[ZEBRA],[3],[CAN'T TELL],"-0.390381, 36.962530"
snapshot_201910837314780.jpg,[ZEBRA],[3],[CAN'T TELL],"-0.390381, 36.962531"
snapshot_201910837314843.jpg,[ZEBRA],[3],[CAN'T TELL],"-0.390381, 36.962532"
snapshot_201910837323119.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962533"
snapshot_20191083732487.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962534"
snapshot_20191083732553.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962535"
snapshot_2019108373442241.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962536"
snapshot_2019108373443211.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962537"
snapshot_2019108373444178.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962538"
snapshot_2019108373445144.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962539"
snapshot_2019108373446111.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962540"
snapshot_201910837415831.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962541"
snapshot_201910837420232.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962542"
snapshot_2019108374234253.jpg,[IMPALA],[1],[MALE],"-0.390381, 36.962543"
snapshot_2019108374235199.jpg,[IMPALA],[1],[MALE],"-0.390381, 36.962544"
snapshot_2019108374236145.jpg,[IMPALA],[1],[MALE],"-0.390381, 36.962545"
snapshot_2019108374240209.jpg,[IMPALA],[1],[CAN'T TELL],"-0.390381, 36.962546"
snapshot_2019108374241110.jpg,[IMPALA],[1],[CAN'T TELL],"-0.390381, 36.962547"
snapshot_2019108374349100.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962548"
snapshot_201910837435068.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962549"
snapshot_201910837435134.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962550"
snapshot_20191083743521.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962551"
snapshot_2019108374354224.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962552"
snapshot_201910940572189.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962553"
snapshot_201910940572230.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962554"
snapshot_2019109405724231.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962555"
snapshot_2019109405736249.jpg,[IMPALA],[2],[FEMALE],"-0.390381, 36.962556"
snapshot_2019109405737190.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962557"
snapshot_2019109405738135.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962558"
snapshot_201910940573979.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962559"
snapshot_201910940574664.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962560"
snapshot_2019109405749205.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962561"
snapshot_201910941155771.jpg,"[IMPALA, ZEBRA]","[1, 1]","[FEMALE,CAN'T TELL]","-0.390381, 36.962562"
snapshot_201910941155821.jpg,"[IMPALA, ZEBRA]","[1, 1]","[FEMALE,CAN'T TELL]","-0.390381, 36.962563"
snapshot_201910941160221.jpg,"[IMPALA, ZEBRA]","[1, 1]","[FEMALE,CAN'T TELL]","-0.390381, 36.962564"
snapshot_201910941161172.jpg,"[IMPALA, ZEBRA]","[1, 1]","[FEMALE,CAN'T TELL]","-0.390381, 36.962565"
snapshot_201910941166226.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962566"
snapshot_201910941167175.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962567"
snapshot_201910941173517.jpg,[ZEBRA],[3],[CAN'T TELL],"-0.390381, 36.962568"
snapshot_201910941174070.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962569"
snapshot_201910941174442.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962570"
snapshot_201910941174996.jpg,[ZEBRA],[3],[CAN'T TELL],"-0.390381, 36.962571"
snapshot_2019109424532168.jpg,[WATERBUCK],[1],[FEMALE],"-0.390381, 36.962572"
snapshot_2019109424533134.jpg,[WATERBUCK],[1],[FEMALE],"-0.390381, 36.962573"
snapshot_201910942453495.jpg,[WATERBUCK],[1],[FEMALE],"-0.390381, 36.962574"
snapshot_201910942453561.jpg,[WATERBUCK],[1],[FEMALE],"-0.390381, 36.962575"
snapshot_201910942572798.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962576"
snapshot_201910942572864.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962577"
snapshot_201910942572929.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962578"
snapshot_20191094341156.jpg,[WARTHOG],[5],[CAN'T TELL],"-0.390381, 36.962579"
snapshot_2019109434118146.jpg,[WARTHOG],[5],[CAN'T TELL],"-0.390381, 36.962580"
snapshot_2019109434132186.jpg,[WARTHOG],[4],[CAN'T TELL],"-0.390381, 36.962581"
snapshot_2019109434133129.jpg,[WARTHOG],[3],[CAN'T TELL],"-0.390381, 36.962582"
snapshot_201910943413470.jpg,[WARTHOG],[3],[CAN'T TELL],"-0.390381, 36.962583"
snapshot_20191094341355.jpg,[WARTHOG],[3],[CAN'T TELL],"-0.390381, 36.962584"
snapshot_2019109434137205.jpg,[WARTHOG],[3],[CAN'T TELL],"-0.390381, 36.962585"
snapshot_2019109434138146.jpg,[WARTHOG],[2],[CAN'T TELL],"-0.390381, 36.962586"
snapshot_201910943413988.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.390381, 36.962587"
snapshot_201910943414029.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.390381, 36.962588"
snapshot_2019109434142227.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.390381, 36.962589"
snapshot_2019109434146191.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.390381, 36.962590"
snapshot_2019109434147133.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.390381, 36.962591"
snapshot_20191094401161.jpg,[IMPALA],[1],[CAN'T TELL],"-0.390381, 36.962592"
snapshot_20191094401218.jpg,[IMPALA],[1],[CAN'T TELL],"-0.390381, 36.962593"
snapshot_201910944014232.jpg,[IMPALA],[1],[CAN'T TELL],"-0.390381, 36.962594"
snapshot_2019109440353.jpg,[IMPALA],[1],[CAN'T TELL],"-0.390381, 36.962595"
snapshot_2019109440411.jpg,[IMPALA],[1],[CAN'T TELL],"-0.390381, 36.962596"
snapshot_20191094406224.jpg,[IMPALA],[1],[CAN'T TELL],"-0.390381, 36.962597"
snapshot_20191094407181.jpg,[IMPALA],[1],[CAN'T TELL],"-0.390381, 36.962598"
snapshot_20191094408139.jpg,[IMPALA],[1],[CAN'T TELL],"-0.390381, 36.962599"
